{'n_target': 500, 'pi_target': 0.5, 'iter': 14, 'acc-pilot-test': 0.9620000123977661, 'acc-pilot-train': 0.9918500185012817, 'acc-rw-test': 0.9639999866485596, 'acc-rw-train': 0.9939500093460083, 'acc-ls-test': 0.9620000123977661, 'acc-ls-train': 0.9919499754905701, 'acc-oracle': 0.9620000123977661, 'gold-standard': 0.9670000076293945}
{'n_target': 20000, 'pi_target': 0.5, 'iter': 12, 'acc-pilot-test': 0.9736499786376953, 'acc-pilot-train': 0.9926000237464905, 'acc-rw-test': 0.975600004196167, 'acc-rw-train': 0.9939500093460083, 'acc-ls-test': 0.9735999703407288, 'acc-ls-train': 0.9925500154495239, 'acc-oracle': 0.9736499786376953, 'gold-standard': 0.9710000157356262}
{'n_target': 500, 'pi_target': 0.1, 'iter': 0, 'acc-pilot-test': 0.9580000042915344, 'acc-pilot-train': 0.9869999885559082, 'acc-rw-test': 0.9860000014305115, 'acc-rw-train': 0.9902999997138977, 'acc-ls-test': 0.984000027179718, 'acc-ls-train': 0.9732999801635742, 'acc-oracle': 0.9580000042915344, 'gold-standard': 0.9769999980926514}
{'n_target': 500, 'pi_target': 0.2, 'iter': 15, 'acc-pilot-test': 0.972000002861023, 'acc-pilot-train': 0.9918500185012817, 'acc-rw-test': 0.9599999785423279, 'acc-rw-train': 0.9836999773979187, 'acc-ls-test': 0.9779999852180481, 'acc-ls-train': 0.9886000156402588, 'acc-oracle': 0.972000002861023, 'gold-standard': 0.9739999771118164}
{'n_target': 10000, 'pi_target': 0.2, 'iter': 10, 'acc-pilot-test': 0.9696999788284302, 'acc-pilot-train': 0.996399998664856, 'acc-rw-test': 0.9758999943733215, 'acc-rw-train': 0.9907000064849854, 'acc-ls-test': 0.9754999876022339, 'acc-ls-train': 0.9928500056266785, 'acc-oracle': 0.9696999788284302, 'gold-standard': 0.9789999723434448}
{'n_target': 500, 'pi_target': 0.1, 'iter': 11, 'acc-pilot-test': 0.9819999933242798, 'acc-pilot-train': 0.9940500259399414, 'acc-rw-test': 0.984000027179718, 'acc-rw-train': 0.9700000286102295, 'acc-ls-test': 0.9940000176429749, 'acc-ls-train': 0.974399983882904, 'acc-oracle': 0.9819999933242798, 'gold-standard': 0.9789999723434448}
{'n_target': 5000, 'pi_target': 0.2, 'iter': 6, 'acc-pilot-test': 0.9700000286102295, 'acc-pilot-train': 0.9937999844551086, 'acc-rw-test': 0.975600004196167, 'acc-rw-train': 0.9909499883651733, 'acc-ls-test': 0.9742000102996826, 'acc-ls-train': 0.9803500175476074, 'acc-oracle': 0.9700000286102295, 'gold-standard': 0.9729999899864197}
{'n_target': 20000, 'pi_target': 0.1, 'iter': 9, 'acc-pilot-test': 0.9706000089645386, 'acc-pilot-train': 0.9934999942779541, 'acc-rw-test': 0.9829000234603882, 'acc-rw-train': 0.9789999723434448, 'acc-ls-test': 0.9818500280380249, 'acc-ls-train': 0.9659500122070312, 'acc-oracle': 0.9706000089645386, 'gold-standard': 0.9760000109672546}
{'n_target': 1000, 'pi_target': 0.1, 'iter': 8, 'acc-pilot-test': 0.9620000123977661, 'acc-pilot-train': 0.9850000143051147, 'acc-rw-test': 0.9789999723434448, 'acc-rw-train': 0.9843000173568726, 'acc-ls-test': 0.9819999933242798, 'acc-ls-train': 0.9376500248908997, 'acc-oracle': 0.9620000123977661, 'gold-standard': 0.9729999899864197}
{'n_target': 10000, 'pi_target': 0.2, 'iter': 11, 'acc-pilot-test': 0.9657999873161316, 'acc-pilot-train': 0.987500011920929, 'acc-rw-test': 0.9775999784469604, 'acc-rw-train': 0.9896500110626221, 'acc-ls-test': 0.978600025177002, 'acc-ls-train': 0.9833999872207642, 'acc-oracle': 0.9657999873161316, 'gold-standard': 0.9670000076293945}
{'n_target': 20000, 'pi_target': 0.2, 'iter': 14, 'acc-pilot-test': 0.9691500067710876, 'acc-pilot-train': 0.988349974155426, 'acc-rw-test': 0.9787499904632568, 'acc-rw-train': 0.977649986743927, 'acc-ls-test': 0.9768000245094299, 'acc-ls-train': 0.9833999872207642, 'acc-oracle': 0.9691500067710876, 'gold-standard': 0.9769999980926514}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 0, 'acc-pilot-test': 0.9733999967575073, 'acc-pilot-train': 0.9919499754905701, 'acc-rw-test': 0.9696000218391418, 'acc-rw-train': 0.9824000000953674, 'acc-ls-test': 0.977400004863739, 'acc-ls-train': 0.9879999756813049, 'acc-oracle': 0.9733999967575073, 'gold-standard': 0.9679999947547913}
{'n_target': 1000, 'pi_target': 0.4, 'iter': 11, 'acc-pilot-test': 0.9660000205039978, 'acc-pilot-train': 0.9905999898910522, 'acc-rw-test': 0.9670000076293945, 'acc-rw-train': 0.9915000200271606, 'acc-ls-test': 0.9660000205039978, 'acc-ls-train': 0.9890999794006348, 'acc-oracle': 0.9660000205039978, 'gold-standard': 0.972000002861023}
{'n_target': 500, 'pi_target': 0.3, 'iter': 8, 'acc-pilot-test': 0.984000027179718, 'acc-pilot-train': 0.9897500276565552, 'acc-rw-test': 0.9779999852180481, 'acc-rw-train': 0.9898499846458435, 'acc-ls-test': 0.9760000109672546, 'acc-ls-train': 0.9839000105857849, 'acc-oracle': 0.984000027179718, 'gold-standard': 0.984000027179718}
{'n_target': 10000, 'pi_target': 0.1, 'iter': 4, 'acc-pilot-test': 0.9686999917030334, 'acc-pilot-train': 0.9943000078201294, 'acc-rw-test': 0.9754999876022339, 'acc-rw-train': 0.980650007724762, 'acc-ls-test': 0.9836999773979187, 'acc-ls-train': 0.9789999723434448, 'acc-oracle': 0.9686999917030334, 'gold-standard': 0.9769999980926514}
{'n_target': 1000, 'pi_target': 0.1, 'iter': 7, 'acc-pilot-test': 0.9729999899864197, 'acc-pilot-train': 0.9958000183105469, 'acc-rw-test': 0.9779999852180481, 'acc-rw-train': 0.9898999929428101, 'acc-ls-test': 0.984000027179718, 'acc-ls-train': 0.9773499965667725, 'acc-oracle': 0.9729999899864197, 'gold-standard': 0.9750000238418579}
{'n_target': 10000, 'pi_target': 0.5, 'iter': 14, 'acc-pilot-test': 0.9745000004768372, 'acc-pilot-train': 0.9899500012397766, 'acc-rw-test': 0.9782000184059143, 'acc-rw-train': 0.9914000034332275, 'acc-ls-test': 0.9745000004768372, 'acc-ls-train': 0.9899500012397766, 'acc-oracle': 0.9745000004768372, 'gold-standard': 0.9750000238418579}
{'n_target': 20000, 'pi_target': 0.4, 'iter': 2, 'acc-pilot-test': 0.9740999937057495, 'acc-pilot-train': 0.9934499859809875, 'acc-rw-test': 0.9700000286102295, 'acc-rw-train': 0.9922500252723694, 'acc-ls-test': 0.9747999906539917, 'acc-ls-train': 0.993399977684021, 'acc-oracle': 0.9740999937057495, 'gold-standard': 0.9769999980926514}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 4, 'acc-pilot-test': 0.9702000021934509, 'acc-pilot-train': 0.9927499890327454, 'acc-rw-test': 0.9706000089645386, 'acc-rw-train': 0.9923999905586243, 'acc-ls-test': 0.9710000157356262, 'acc-ls-train': 0.991100013256073, 'acc-oracle': 0.9702000021934509, 'gold-standard': 0.9779999852180481}
{'n_target': 20000, 'pi_target': 0.5, 'iter': 11, 'acc-pilot-test': 0.973550021648407, 'acc-pilot-train': 0.9908499717712402, 'acc-rw-test': 0.9729999899864197, 'acc-rw-train': 0.993399977684021, 'acc-ls-test': 0.9735000133514404, 'acc-ls-train': 0.9908000230789185, 'acc-oracle': 0.973550021648407, 'gold-standard': 0.9649999737739563}
{'n_target': 500, 'pi_target': 0.3, 'iter': 0, 'acc-pilot-test': 0.9779999852180481, 'acc-pilot-train': 0.9911500215530396, 'acc-rw-test': 0.9879999756813049, 'acc-rw-train': 0.9937000274658203, 'acc-ls-test': 0.9779999852180481, 'acc-ls-train': 0.9858499765396118, 'acc-oracle': 0.9779999852180481, 'gold-standard': 0.9750000238418579}
{'n_target': 20000, 'pi_target': 0.2, 'iter': 9, 'acc-pilot-test': 0.9736499786376953, 'acc-pilot-train': 0.9926999807357788, 'acc-rw-test': 0.9677000045776367, 'acc-rw-train': 0.9882000088691711, 'acc-ls-test': 0.9791499972343445, 'acc-ls-train': 0.9853000044822693, 'acc-oracle': 0.9736499786376953, 'gold-standard': 0.9739999771118164}
{'n_target': 10000, 'pi_target': 0.3, 'iter': 18, 'acc-pilot-test': 0.9729999899864197, 'acc-pilot-train': 0.9915000200271606, 'acc-rw-test': 0.9718000292778015, 'acc-rw-train': 0.9887499809265137, 'acc-ls-test': 0.9747999906539917, 'acc-ls-train': 0.9853500127792358, 'acc-oracle': 0.9729999899864197, 'gold-standard': 0.9649999737739563}
{'n_target': 500, 'pi_target': 0.1, 'iter': 19, 'acc-pilot-test': 0.9700000286102295, 'acc-pilot-train': 0.9926999807357788, 'acc-rw-test': 0.9739999771118164, 'acc-rw-train': 0.9922999739646912, 'acc-ls-test': 0.984000027179718, 'acc-ls-train': 0.9595999717712402, 'acc-oracle': 0.9700000286102295, 'gold-standard': 0.9829999804496765}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 3, 'acc-pilot-test': 0.9715999960899353, 'acc-pilot-train': 0.9890999794006348, 'acc-rw-test': 0.977400004863739, 'acc-rw-train': 0.9905999898910522, 'acc-ls-test': 0.977400004863739, 'acc-ls-train': 0.9900000095367432, 'acc-oracle': 0.9715999960899353, 'gold-standard': 0.9760000109672546}
{'n_target': 1000, 'pi_target': 0.1, 'iter': 11, 'acc-pilot-test': 0.9819999933242798, 'acc-pilot-train': 0.9929999709129333, 'acc-rw-test': 0.9800000190734863, 'acc-rw-train': 0.9825999736785889, 'acc-ls-test': 0.9900000095367432, 'acc-ls-train': 0.9707000255584717, 'acc-oracle': 0.9819999933242798, 'gold-standard': 0.9810000061988831}
{'n_target': 20000, 'pi_target': 0.3, 'iter': 14, 'acc-pilot-test': 0.9711499810218811, 'acc-pilot-train': 0.9858999848365784, 'acc-rw-test': 0.9757000207901001, 'acc-rw-train': 0.9907500147819519, 'acc-ls-test': 0.9666000008583069, 'acc-ls-train': 0.973550021648407, 'acc-oracle': 0.9711499810218811, 'gold-standard': 0.9679999947547913}
{'n_target': 10000, 'pi_target': 0.2, 'iter': 2, 'acc-pilot-test': 0.9682000279426575, 'acc-pilot-train': 0.9908499717712402, 'acc-rw-test': 0.9782999753952026, 'acc-rw-train': 0.9889500141143799, 'acc-ls-test': 0.9743000268936157, 'acc-ls-train': 0.9785500168800354, 'acc-oracle': 0.9682000279426575, 'gold-standard': 0.9789999723434448}
{'n_target': 20000, 'pi_target': 0.3, 'iter': 9, 'acc-pilot-test': 0.9646499752998352, 'acc-pilot-train': 0.9888499975204468, 'acc-rw-test': 0.9764999747276306, 'acc-rw-train': 0.9904000163078308, 'acc-ls-test': 0.9713000059127808, 'acc-ls-train': 0.9869999885559082, 'acc-oracle': 0.9646499752998352, 'gold-standard': 0.9710000157356262}
{'n_target': 5000, 'pi_target': 0.1, 'iter': 4, 'acc-pilot-test': 0.9728000164031982, 'acc-pilot-train': 0.9950000047683716, 'acc-rw-test': 0.982200026512146, 'acc-rw-train': 0.9854000210762024, 'acc-ls-test': 0.9846000075340271, 'acc-ls-train': 0.9712499976158142, 'acc-oracle': 0.9728000164031982, 'gold-standard': 0.9800000190734863}
{'n_target': 500, 'pi_target': 0.3, 'iter': 10, 'acc-pilot-test': 0.9679999947547913, 'acc-pilot-train': 0.9936500191688538, 'acc-rw-test': 0.9739999771118164, 'acc-rw-train': 0.9944000244140625, 'acc-ls-test': 0.972000002861023, 'acc-ls-train': 0.9914500117301941, 'acc-oracle': 0.9679999947547913, 'gold-standard': 0.9760000109672546}
{'n_target': 500, 'pi_target': 0.3, 'iter': 4, 'acc-pilot-test': 0.9580000042915344, 'acc-pilot-train': 0.990149974822998, 'acc-rw-test': 0.9760000109672546, 'acc-rw-train': 0.9898999929428101, 'acc-ls-test': 0.9639999866485596, 'acc-ls-train': 0.9860000014305115, 'acc-oracle': 0.9580000042915344, 'gold-standard': 0.968999981880188}
{'n_target': 1000, 'pi_target': 0.5, 'iter': 12, 'acc-pilot-test': 0.9739999771118164, 'acc-pilot-train': 0.9926999807357788, 'acc-rw-test': 0.9649999737739563, 'acc-rw-train': 0.9929999709129333, 'acc-ls-test': 0.9739999771118164, 'acc-ls-train': 0.9926999807357788, 'acc-oracle': 0.9739999771118164, 'gold-standard': 0.9729999899864197}
{'n_target': 10000, 'pi_target': 0.2, 'iter': 5, 'acc-pilot-test': 0.9692999720573425, 'acc-pilot-train': 0.9921000003814697, 'acc-rw-test': 0.9811000227928162, 'acc-rw-train': 0.9859499931335449, 'acc-ls-test': 0.9750999808311462, 'acc-ls-train': 0.9768999814987183, 'acc-oracle': 0.9692999720573425, 'gold-standard': 0.9639999866485596}
{'n_target': 20000, 'pi_target': 0.1, 'iter': 1, 'acc-pilot-test': 0.9664999842643738, 'acc-pilot-train': 0.9936500191688538, 'acc-rw-test': 0.9811999797821045, 'acc-rw-train': 0.9809499979019165, 'acc-ls-test': 0.977400004863739, 'acc-ls-train': 0.9728000164031982, 'acc-oracle': 0.9664999842643738, 'gold-standard': 0.9810000061988831}
{'n_target': 10000, 'pi_target': 0.1, 'iter': 12, 'acc-pilot-test': 0.9735999703407288, 'acc-pilot-train': 0.9902999997138977, 'acc-rw-test': 0.9781000018119812, 'acc-rw-train': 0.9621999859809875, 'acc-ls-test': 0.9830999970436096, 'acc-ls-train': 0.9671499729156494, 'acc-oracle': 0.9735999703407288, 'gold-standard': 0.9769999980926514}
{'n_target': 20000, 'pi_target': 0.1, 'iter': 0, 'acc-pilot-test': 0.9755499958992004, 'acc-pilot-train': 0.9902999997138977, 'acc-rw-test': 0.979449987411499, 'acc-rw-train': 0.9789999723434448, 'acc-ls-test': 0.9783499836921692, 'acc-ls-train': 0.9438999891281128, 'acc-oracle': 0.9755499958992004, 'gold-standard': 0.9810000061988831}
{'n_target': 5000, 'pi_target': 0.5, 'iter': 16, 'acc-pilot-test': 0.9721999764442444, 'acc-pilot-train': 0.9925000071525574, 'acc-rw-test': 0.974399983882904, 'acc-rw-train': 0.9961000084877014, 'acc-ls-test': 0.9724000096321106, 'acc-ls-train': 0.9925000071525574, 'acc-oracle': 0.9721999764442444, 'gold-standard': 0.9580000042915344}
{'n_target': 500, 'pi_target': 0.5, 'iter': 10, 'acc-pilot-test': 0.9819999933242798, 'acc-pilot-train': 0.9956499934196472, 'acc-rw-test': 0.9739999771118164, 'acc-rw-train': 0.994700014591217, 'acc-ls-test': 0.9819999933242798, 'acc-ls-train': 0.9956499934196472, 'acc-oracle': 0.9819999933242798, 'gold-standard': 0.9729999899864197}
{'n_target': 10000, 'pi_target': 0.4, 'iter': 15, 'acc-pilot-test': 0.9693999886512756, 'acc-pilot-train': 0.9891999959945679, 'acc-rw-test': 0.9675999879837036, 'acc-rw-train': 0.9919499754905701, 'acc-ls-test': 0.9689000248908997, 'acc-ls-train': 0.9882000088691711, 'acc-oracle': 0.9693999886512756, 'gold-standard': 0.9769999980926514}
{'n_target': 500, 'pi_target': 0.5, 'iter': 8, 'acc-pilot-test': 0.9679999947547913, 'acc-pilot-train': 0.9890000224113464, 'acc-rw-test': 0.972000002861023, 'acc-rw-train': 0.9903500080108643, 'acc-ls-test': 0.9679999947547913, 'acc-ls-train': 0.9883999824523926, 'acc-oracle': 0.9679999947547913, 'gold-standard': 0.9670000076293945}
{'n_target': 5000, 'pi_target': 0.1, 'iter': 5, 'acc-pilot-test': 0.9678000211715698, 'acc-pilot-train': 0.9920499920845032, 'acc-rw-test': 0.9868000149726868, 'acc-rw-train': 0.9861999750137329, 'acc-ls-test': 0.979200005531311, 'acc-ls-train': 0.9755499958992004, 'acc-oracle': 0.9678000211715698, 'gold-standard': 0.9789999723434448}
{'n_target': 20000, 'pi_target': 0.5, 'iter': 18, 'acc-pilot-test': 0.9668999910354614, 'acc-pilot-train': 0.9875500202178955, 'acc-rw-test': 0.9704999923706055, 'acc-rw-train': 0.9928500056266785, 'acc-ls-test': 0.9668999910354614, 'acc-ls-train': 0.9876000285148621, 'acc-oracle': 0.9668999910354614, 'gold-standard': 0.9769999980926514}
{'n_target': 1000, 'pi_target': 0.1, 'iter': 17, 'acc-pilot-test': 0.9710000157356262, 'acc-pilot-train': 0.9953500032424927, 'acc-rw-test': 0.9800000190734863, 'acc-rw-train': 0.9868000149726868, 'acc-ls-test': 0.9869999885559082, 'acc-ls-train': 0.9644500017166138, 'acc-oracle': 0.9710000157356262, 'gold-standard': 0.9810000061988831}
{'n_target': 500, 'pi_target': 0.2, 'iter': 9, 'acc-pilot-test': 0.9739999771118164, 'acc-pilot-train': 0.990149974822998, 'acc-rw-test': 0.9700000286102295, 'acc-rw-train': 0.9764000177383423, 'acc-ls-test': 0.9700000286102295, 'acc-ls-train': 0.9808499813079834, 'acc-oracle': 0.9739999771118164, 'gold-standard': 0.9800000190734863}
{'n_target': 1000, 'pi_target': 0.4, 'iter': 14, 'acc-pilot-test': 0.9679999947547913, 'acc-pilot-train': 0.988099992275238, 'acc-rw-test': 0.9670000076293945, 'acc-rw-train': 0.9919000267982483, 'acc-ls-test': 0.968999981880188, 'acc-ls-train': 0.984499990940094, 'acc-oracle': 0.9679999947547913, 'gold-standard': 0.9599999785423279}
{'n_target': 5000, 'pi_target': 0.5, 'iter': 11, 'acc-pilot-test': 0.9678000211715698, 'acc-pilot-train': 0.9926000237464905, 'acc-rw-test': 0.9729999899864197, 'acc-rw-train': 0.9909999966621399, 'acc-ls-test': 0.9674000144004822, 'acc-ls-train': 0.9923999905586243, 'acc-oracle': 0.9678000211715698, 'gold-standard': 0.9750000238418579}
{'n_target': 5000, 'pi_target': 0.4, 'iter': 9, 'acc-pilot-test': 0.9724000096321106, 'acc-pilot-train': 0.9889500141143799, 'acc-rw-test': 0.9793999791145325, 'acc-rw-train': 0.992900013923645, 'acc-ls-test': 0.9724000096321106, 'acc-ls-train': 0.9891999959945679, 'acc-oracle': 0.9724000096321106, 'gold-standard': 0.9670000076293945}
{'n_target': 1000, 'pi_target': 0.1, 'iter': 1, 'acc-pilot-test': 0.9710000157356262, 'acc-pilot-train': 0.9888499975204468, 'acc-rw-test': 0.972000002861023, 'acc-rw-train': 0.9531999826431274, 'acc-ls-test': 0.9779999852180481, 'acc-ls-train': 0.9332500100135803, 'acc-oracle': 0.9710000157356262, 'gold-standard': 0.984000027179718}
{'n_target': 1000, 'pi_target': 0.5, 'iter': 16, 'acc-pilot-test': 0.9639999866485596, 'acc-pilot-train': 0.9894999861717224, 'acc-rw-test': 0.9829999804496765, 'acc-rw-train': 0.9911500215530396, 'acc-ls-test': 0.9629999995231628, 'acc-ls-train': 0.9893500208854675, 'acc-oracle': 0.9639999866485596, 'gold-standard': 0.9649999737739563}
{'n_target': 500, 'pi_target': 0.5, 'iter': 0, 'acc-pilot-test': 0.9639999866485596, 'acc-pilot-train': 0.9882000088691711, 'acc-rw-test': 0.9700000286102295, 'acc-rw-train': 0.9944999814033508, 'acc-ls-test': 0.9639999866485596, 'acc-ls-train': 0.988349974155426, 'acc-oracle': 0.9639999866485596, 'gold-standard': 0.9729999899864197}
{'n_target': 10000, 'pi_target': 0.4, 'iter': 6, 'acc-pilot-test': 0.9666000008583069, 'acc-pilot-train': 0.9845499992370605, 'acc-rw-test': 0.9642000198364258, 'acc-rw-train': 0.991599977016449, 'acc-ls-test': 0.9678999781608582, 'acc-ls-train': 0.9862499833106995, 'acc-oracle': 0.9666000008583069, 'gold-standard': 0.9710000157356262}
{'n_target': 500, 'pi_target': 0.1, 'iter': 18, 'acc-pilot-test': 0.9760000109672546, 'acc-pilot-train': 0.9886999726295471, 'acc-rw-test': 0.984000027179718, 'acc-rw-train': 0.9860000014305115, 'acc-ls-test': 0.9879999756813049, 'acc-ls-train': 0.9489499926567078, 'acc-oracle': 0.9760000109672546, 'gold-standard': 0.9779999852180481}
{'n_target': 10000, 'pi_target': 0.5, 'iter': 15, 'acc-pilot-test': 0.9656000137329102, 'acc-pilot-train': 0.9879000186920166, 'acc-rw-test': 0.9696999788284302, 'acc-rw-train': 0.9925000071525574, 'acc-ls-test': 0.965399980545044, 'acc-ls-train': 0.9878000020980835, 'acc-oracle': 0.9656000137329102, 'gold-standard': 0.9710000157356262}
{'n_target': 1000, 'pi_target': 0.5, 'iter': 5, 'acc-pilot-test': 0.984000027179718, 'acc-pilot-train': 0.9919000267982483, 'acc-rw-test': 0.9710000157356262, 'acc-rw-train': 0.9800999760627747, 'acc-ls-test': 0.984000027179718, 'acc-ls-train': 0.9919000267982483, 'acc-oracle': 0.984000027179718, 'gold-standard': 0.9639999866485596}
{'n_target': 500, 'pi_target': 0.4, 'iter': 15, 'acc-pilot-test': 0.9599999785423279, 'acc-pilot-train': 0.9937000274658203, 'acc-rw-test': 0.9779999852180481, 'acc-rw-train': 0.9888499975204468, 'acc-ls-test': 0.9679999947547913, 'acc-ls-train': 0.9916499853134155, 'acc-oracle': 0.9599999785423279, 'gold-standard': 0.9670000076293945}
{'n_target': 500, 'pi_target': 0.2, 'iter': 1, 'acc-pilot-test': 0.9819999933242798, 'acc-pilot-train': 0.9889500141143799, 'acc-rw-test': 0.9819999933242798, 'acc-rw-train': 0.9805999994277954, 'acc-ls-test': 0.9819999933242798, 'acc-ls-train': 0.9757500290870667, 'acc-oracle': 0.9819999933242798, 'gold-standard': 0.9729999899864197}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 9, 'acc-pilot-test': 0.9702000021934509, 'acc-pilot-train': 0.9911500215530396, 'acc-rw-test': 0.9581999778747559, 'acc-rw-train': 0.9850000143051147, 'acc-ls-test': 0.972000002861023, 'acc-ls-train': 0.9894999861717224, 'acc-oracle': 0.9702000021934509, 'gold-standard': 0.9750000238418579}
{'n_target': 5000, 'pi_target': 0.4, 'iter': 10, 'acc-pilot-test': 0.9750000238418579, 'acc-pilot-train': 0.9914500117301941, 'acc-rw-test': 0.9739999771118164, 'acc-rw-train': 0.9932500123977661, 'acc-ls-test': 0.9753999710083008, 'acc-ls-train': 0.9896000027656555, 'acc-oracle': 0.9750000238418579, 'gold-standard': 0.9729999899864197}
{'n_target': 5000, 'pi_target': 0.4, 'iter': 2, 'acc-pilot-test': 0.9696000218391418, 'acc-pilot-train': 0.9926499724388123, 'acc-rw-test': 0.9732000231742859, 'acc-rw-train': 0.9945499897003174, 'acc-ls-test': 0.9718000292778015, 'acc-ls-train': 0.9939000010490417, 'acc-oracle': 0.9696000218391418, 'gold-standard': 0.972000002861023}
{'n_target': 1000, 'pi_target': 0.4, 'iter': 13, 'acc-pilot-test': 0.9789999723434448, 'acc-pilot-train': 0.9940000176429749, 'acc-rw-test': 0.9760000109672546, 'acc-rw-train': 0.9929500222206116, 'acc-ls-test': 0.9779999852180481, 'acc-ls-train': 0.9937000274658203, 'acc-oracle': 0.9789999723434448, 'gold-standard': 0.9660000205039978}
{'n_target': 1000, 'pi_target': 0.2, 'iter': 6, 'acc-pilot-test': 0.9660000205039978, 'acc-pilot-train': 0.991349995136261, 'acc-rw-test': 0.9760000109672546, 'acc-rw-train': 0.9835500121116638, 'acc-ls-test': 0.972000002861023, 'acc-ls-train': 0.9764500260353088, 'acc-oracle': 0.9660000205039978, 'gold-standard': 0.9729999899864197}
{'n_target': 5000, 'pi_target': 0.1, 'iter': 3, 'acc-pilot-test': 0.9585999846458435, 'acc-pilot-train': 0.9879999756813049, 'acc-rw-test': 0.9667999744415283, 'acc-rw-train': 0.9732999801635742, 'acc-ls-test': 0.9721999764442444, 'acc-ls-train': 0.974049985408783, 'acc-oracle': 0.9585999846458435, 'gold-standard': 0.984000027179718}
{'n_target': 5000, 'pi_target': 0.2, 'iter': 13, 'acc-pilot-test': 0.9771999716758728, 'acc-pilot-train': 0.9916499853134155, 'acc-rw-test': 0.9750000238418579, 'acc-rw-train': 0.9901000261306763, 'acc-ls-test': 0.9832000136375427, 'acc-ls-train': 0.9839500188827515, 'acc-oracle': 0.9771999716758728, 'gold-standard': 0.9670000076293945}
{'n_target': 500, 'pi_target': 0.3, 'iter': 16, 'acc-pilot-test': 0.9620000123977661, 'acc-pilot-train': 0.9923999905586243, 'acc-rw-test': 0.9660000205039978, 'acc-rw-train': 0.9846000075340271, 'acc-ls-test': 0.9620000123977661, 'acc-ls-train': 0.9873999953269958, 'acc-oracle': 0.9620000123977661, 'gold-standard': 0.9660000205039978}
{'n_target': 10000, 'pi_target': 0.4, 'iter': 12, 'acc-pilot-test': 0.964900016784668, 'acc-pilot-train': 0.9890000224113464, 'acc-rw-test': 0.9711999893188477, 'acc-rw-train': 0.9896000027656555, 'acc-ls-test': 0.967199981212616, 'acc-ls-train': 0.9885500073432922, 'acc-oracle': 0.964900016784668, 'gold-standard': 0.9700000286102295}
{'n_target': 1000, 'pi_target': 0.5, 'iter': 19, 'acc-pilot-test': 0.9599999785423279, 'acc-pilot-train': 0.9914500117301941, 'acc-rw-test': 0.9599999785423279, 'acc-rw-train': 0.9901000261306763, 'acc-ls-test': 0.9589999914169312, 'acc-ls-train': 0.9915000200271606, 'acc-oracle': 0.9599999785423279, 'gold-standard': 0.9760000109672546}
{'n_target': 500, 'pi_target': 0.3, 'iter': 2, 'acc-pilot-test': 0.9779999852180481, 'acc-pilot-train': 0.9938499927520752, 'acc-rw-test': 0.9800000190734863, 'acc-rw-train': 0.9914000034332275, 'acc-ls-test': 0.9739999771118164, 'acc-ls-train': 0.9850999712944031, 'acc-oracle': 0.9779999852180481, 'gold-standard': 0.9629999995231628}
{'n_target': 500, 'pi_target': 0.2, 'iter': 5, 'acc-pilot-test': 0.9639999866485596, 'acc-pilot-train': 0.9876999855041504, 'acc-rw-test': 0.9739999771118164, 'acc-rw-train': 0.9909499883651733, 'acc-ls-test': 0.9620000123977661, 'acc-ls-train': 0.9814500212669373, 'acc-oracle': 0.9639999866485596, 'gold-standard': 0.9660000205039978}
{'n_target': 1000, 'pi_target': 0.2, 'iter': 15, 'acc-pilot-test': 0.9739999771118164, 'acc-pilot-train': 0.9917500019073486, 'acc-rw-test': 0.9670000076293945, 'acc-rw-train': 0.9879500269889832, 'acc-ls-test': 0.972000002861023, 'acc-ls-train': 0.9722999930381775, 'acc-oracle': 0.9739999771118164, 'gold-standard': 0.9769999980926514}
{'n_target': 500, 'pi_target': 0.1, 'iter': 15, 'acc-pilot-test': 0.9819999933242798, 'acc-pilot-train': 0.995199978351593, 'acc-rw-test': 0.9900000095367432, 'acc-rw-train': 0.982699990272522, 'acc-ls-test': 0.984000027179718, 'acc-ls-train': 0.9667999744415283, 'acc-oracle': 0.9819999933242798, 'gold-standard': 0.984000027179718}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 8, 'acc-pilot-test': 0.9667999744415283, 'acc-pilot-train': 0.9944499731063843, 'acc-rw-test': 0.9747999906539917, 'acc-rw-train': 0.9777500033378601, 'acc-ls-test': 0.9703999757766724, 'acc-ls-train': 0.9904999732971191, 'acc-oracle': 0.9667999744415283, 'gold-standard': 0.9620000123977661}
{'n_target': 10000, 'pi_target': 0.4, 'iter': 19, 'acc-pilot-test': 0.9688000082969666, 'acc-pilot-train': 0.9901000261306763, 'acc-rw-test': 0.9743000268936157, 'acc-rw-train': 0.9954500198364258, 'acc-ls-test': 0.9700000286102295, 'acc-ls-train': 0.9900000095367432, 'acc-oracle': 0.9688000082969666, 'gold-standard': 0.9710000157356262}
{'n_target': 5000, 'pi_target': 0.2, 'iter': 17, 'acc-pilot-test': 0.972599983215332, 'acc-pilot-train': 0.9942499995231628, 'acc-rw-test': 0.9750000238418579, 'acc-rw-train': 0.9918000102043152, 'acc-ls-test': 0.979200005531311, 'acc-ls-train': 0.9814500212669373, 'acc-oracle': 0.972599983215332, 'gold-standard': 0.9739999771118164}
